NO,date,hour,company,count
9366,2025.02.07,19,intel,"47,408"
9367,2025.02.07,19,tesla,461
9368,2025.02.07,19,samsung,"2,750"
9369,2025.02.07,19,Microsoft,"23,510"
9370,2025.02.07,19,Amazon,"17,339"
9371,2025.02.07,19,TSMintel,"45,969"
9372,2025.02.07,19,Google,"39,557"
9373,2025.02.07,19,Broadcom,0
9374,2025.02.07,19,Meta,"1,044,287"
9375,2025.02.07,19,SaudiAramco,"87,162"
9376,2025.02.07,20,intel,"9,488"
9377,2025.02.07,20,tesla,97
9378,2025.02.07,20,samsung,"2,161"
9379,2025.02.07,20,Microsoft,"7,854"
9380,2025.02.07,20,Amazon,"13,625"
9381,2025.02.07,20,TSMintel,"12,680"
9382,2025.02.07,20,Google,"16,384"
9383,2025.02.07,20,Broadcom,310
9384,2025.02.07,20,Meta,"311,412"
9385,2025.02.07,20,SaudiAramco,"66,729"
9386,2025.02.07,21,intel,"4,070"
9387,2025.02.07,21,tesla,238
9388,2025.02.07,21,samsung,"1,377"
9389,2025.02.07,21,Microsoft,"3,055"
9390,2025.02.07,21,Amazon,19
9391,2025.02.07,21,TSMintel,607
9392,2025.02.07,21,Google,"7,874"
9393,2025.02.07,21,Broadcom,0
9394,2025.02.07,21,Meta,"126,597"
9395,2025.02.07,21,SaudiAramco,"28,457"
9396,2025.02.07,22,intel,"3,042"
9397,2025.02.07,22,tesla,91
9398,2025.02.07,22,samsung,869
9399,2025.02.07,22,Microsoft,"2,340"
9400,2025.02.07,22,Amazon,20
9401,2025.02.07,22,TSMintel,653
9402,2025.02.07,22,Google,"7,315"
9403,2025.02.07,22,Broadcom,0
9404,2025.02.07,22,Meta,"89,301"
9405,2025.02.07,22,SaudiAramco,"57,093"
9406,2025.02.07,23,intel,"2,208"
9407,2025.02.07,23,tesla,51
9408,2025.02.07,23,samsung,717
9409,2025.02.07,23,Microsoft,"1,772"
9410,2025.02.07,23,Amazon,12
9411,2025.02.07,23,TSMintel,678
9412,2025.02.07,23,Google,"5,782"
9413,2025.02.07,23,Broadcom,0
9414,2025.02.07,23,Meta,"56,555"
9415,2025.02.07,23,SaudiAramco,"29,208"
9416,2025.02.08,00,intel,"1,778"
9417,2025.02.08,00,tesla,48
9418,2025.02.08,00,samsung,538
9419,2025.02.08,00,Microsoft,"2,008"
9420,2025.02.08,00,Amazon,5
9421,2025.02.08,00,TSMintel,836
9422,2025.02.08,00,Google,"5,873"
9423,2025.02.08,00,Broadcom,0
9424,2025.02.08,00,Meta,"34,457"
9425,2025.02.08,00,SaudiAramco,"10,760"
9426,2025.02.08,01,intel,"1,158"
9427,2025.02.08,01,tesla,19
9428,2025.02.08,01,samsung,597
9429,2025.02.08,01,Microsoft,"1,356"
9430,2025.02.08,01,Amazon,0
9431,2025.02.08,01,TSMintel,471
9432,2025.02.08,01,Google,"3,780"
9433,2025.02.08,01,Broadcom,0
9434,2025.02.08,01,Meta,"21,596"
9435,2025.02.08,01,SaudiAramco,"7,976"
9436,2025.02.08,02,intel,719
9437,2025.02.08,02,tesla,111
9438,2025.02.08,02,samsung,263
9439,2025.02.08,02,Microsoft,637
9440,2025.02.08,02,Amazon,13
9441,2025.02.08,02,TSMintel,196
9442,2025.02.08,02,Google,"2,602"
9443,2025.02.08,02,Broadcom,0
9444,2025.02.08,02,Meta,"22,069"
9445,2025.02.08,02,SaudiAramco,"6,493"
9446,2025.02.08,03,intel,660
9447,2025.02.08,03,tesla,28
9448,2025.02.08,03,samsung,213
9449,2025.02.08,03,Microsoft,381
9450,2025.02.08,03,Amazon,0
9451,2025.02.08,03,TSMintel,199
9452,2025.02.08,03,Google,"1,529"
9453,2025.02.08,03,Broadcom,0
9454,2025.02.08,03,Meta,"15,446"
9455,2025.02.08,03,SaudiAramco,"7,446"
9456,2025.02.08,04,intel,621
9457,2025.02.08,04,tesla,105
9458,2025.02.08,04,samsung,201
9459,2025.02.08,04,Microsoft,619
9460,2025.02.08,04,Amazon,21
9461,2025.02.08,04,TSMintel,171
9462,2025.02.08,04,Google,"1,367"
9463,2025.02.08,04,Broadcom,0
9464,2025.02.08,04,Meta,"18,778"
9465,2025.02.08,04,SaudiAramco,"5,420"
9466,2025.02.08,05,intel,782
9467,2025.02.08,05,tesla,82
9468,2025.02.08,05,samsung,268
9469,2025.02.08,05,Microsoft,874
9470,2025.02.08,05,Amazon,25
9471,2025.02.08,05,TSMintel,195
9472,2025.02.08,05,Google,"1,670"
9473,2025.02.08,05,Broadcom,0
9474,2025.02.08,05,Meta,"19,014"
9475,2025.02.08,05,SaudiAramco,"4,243"
9476,2025.02.08,06,intel,786
9477,2025.02.08,06,tesla,277
9478,2025.02.08,06,samsung,894
9479,2025.02.08,06,Microsoft,"1,295"
9480,2025.02.08,06,Amazon,99
9481,2025.02.08,06,TSMintel,158
9482,2025.02.08,06,Google,"1,799"
9483,2025.02.08,06,Broadcom,0
9484,2025.02.08,06,Meta,"33,101"
9485,2025.02.08,06,SaudiAramco,"12,258"
9486,2025.02.08,07,intel,"2,120"
9487,2025.02.08,07,tesla,498
9488,2025.02.08,07,samsung,982
9489,2025.02.08,07,Microsoft,"2,314"
9490,2025.02.08,07,Amazon,35
9491,2025.02.08,07,TSMintel,572
9492,2025.02.08,07,Google,"3,500"
9493,2025.02.08,07,Broadcom,0
9494,2025.02.08,07,Meta,"123,586"
9495,2025.02.08,07,SaudiAramco,"16,242"
9496,2025.02.08,08,intel,"19,563"
9497,2025.02.08,08,tesla,117
9498,2025.02.08,08,samsung,"2,805"
9499,2025.02.08,08,apple,28
9500,2025.02.08,08,Microsoft,"13,727"
9501,2025.02.08,08,Amazon,174
9502,2025.02.08,08,TSMintel,"2,909"
9503,2025.02.08,08,Google,"9,508"
9504,2025.02.08,08,Broadcom,2
9505,2025.02.08,08,Meta,"321,214"
9506,2025.02.08,08,SaudiAramco,"64,264"
9507,2025.02.08,09,intel,"24,351"
9508,2025.02.08,09,tesla,93
9509,2025.02.08,09,samsung,"6,513"
9510,2025.02.08,09,Microsoft,"24,094"
9511,2025.02.08,09,Amazon,"4,015"
9512,2025.02.08,09,TSMintel,"4,335"
9513,2025.02.08,09,Google,"33,267"
9514,2025.02.08,09,Broadcom,1
9515,2025.02.08,09,Meta,"536,119"
9516,2025.02.08,09,SaudiAramco,"110,308"
9517,2025.02.08,10,intel,"49,862"
9518,2025.02.08,10,tesla,207
9519,2025.02.08,10,samsung,"33,119"
9520,2025.02.08,10,Microsoft,"50,363"
9521,2025.02.08,10,Amazon,"25,641"
9522,2025.02.08,10,TSMintel,"25,875"
9523,2025.02.08,10,Google,"23,932"
9524,2025.02.08,10,Broadcom,"58,463"
9525,2025.02.08,10,Meta,"1,033,032"
9526,2025.02.08,10,SaudiAramco,"235,532"
9527,2025.02.08,11,intel,"59,988"
9528,2025.02.08,11,tesla,334
9529,2025.02.08,11,samsung,"15,991"
9530,2025.02.08,11,Microsoft,"38,381"
9531,2025.02.08,11,Amazon,"15,879"
9532,2025.02.08,11,TSMintel,"10,178"
9533,2025.02.08,11,Google,"18,604"
9534,2025.02.08,11,Broadcom,0
9535,2025.02.08,11,Meta,"1,061,073"
9536,2025.02.08,11,SaudiAramco,"296,933"
9537,2025.02.08,12,intel,"96,886"
9538,2025.02.08,12,tesla,123
9539,2025.02.08,12,samsung,"27,854"
9540,2025.02.08,12,Microsoft,"34,015"
9541,2025.02.08,12,Amazon,"42,932"
9542,2025.02.08,12,TSMintel,"11,069"
9543,2025.02.08,12,Google,"16,852"
9544,2025.02.08,12,Broadcom,12
9545,2025.02.08,12,Meta,"509,451"
9546,2025.02.08,12,SaudiAramco,"377,203"
9547,2025.02.08,13,intel,"108,413"
9548,2025.02.08,13,tesla,123
9549,2025.02.08,13,samsung,"3,239"
9550,2025.02.08,13,Microsoft,"48,050"
9551,2025.02.08,13,Amazon,"124,679"
9552,2025.02.08,13,TSMintel,"10,516"
9553,2025.02.08,13,Google,"9,900"
9554,2025.02.08,13,Broadcom,0
9555,2025.02.08,13,Meta,"466,333"
9556,2025.02.08,13,SaudiAramco,"215,465"
9557,2025.02.08,14,intel,"120,337"
9558,2025.02.08,14,tesla,460
9559,2025.02.08,14,samsung,"3,266"
9560,2025.02.08,14,Microsoft,"16,775"
9561,2025.02.08,14,Amazon,"109,993"
9562,2025.02.08,14,TSMintel,"2,614"
9563,2025.02.08,14,Google,"12,277"
9564,2025.02.08,14,Broadcom,"24,821"
9565,2025.02.08,14,Meta,"351,383"
9566,2025.02.08,14,SaudiAramco,"188,907"
9567,2025.02.08,15,intel,"14,982"
9568,2025.02.08,15,tesla,105
9569,2025.02.08,15,samsung,"17,199"
9570,2025.02.08,15,Microsoft,"12,294"
9571,2025.02.08,15,Amazon,"109,543"
9572,2025.02.08,15,TSMintel,"4,005"
9573,2025.02.08,15,Google,"9,166"
9574,2025.02.08,15,Broadcom,"47,016"
9575,2025.02.08,15,Meta,"309,979"
9576,2025.02.08,15,SaudiAramco,"128,289"
9577,2025.02.08,16,intel,"19,770"
9578,2025.02.08,16,tesla,78
9579,2025.02.08,16,samsung,"2,954"
9580,2025.02.08,16,Microsoft,"13,189"
9581,2025.02.08,16,Amazon,"64,413"
9582,2025.02.08,16,TSMintel,"14,176"
9583,2025.02.08,16,Google,"8,858"
9584,2025.02.08,16,Broadcom,"49,361"
9585,2025.02.08,16,Meta,"533,303"
9586,2025.02.08,16,SaudiAramco,"162,358"
9587,2025.02.08,17,intel,"8,553"
9588,2025.02.08,17,tesla,76
9589,2025.02.08,17,samsung,"2,048"
9590,2025.02.08,17,Microsoft,"14,474"
9591,2025.02.08,17,Amazon,"49,154"
9592,2025.02.08,17,TSMintel,"1,482"
9593,2025.02.08,17,Google,"8,530"
9594,2025.02.08,17,Broadcom,57
9595,2025.02.08,17,Meta,"285,612"
9596,2025.02.08,17,SaudiAramco,"131,873"
9597,2025.02.08,18,intel,"7,255"
9598,2025.02.08,18,tesla,30
9599,2025.02.08,18,samsung,"1,606"
9600,2025.02.08,18,Microsoft,"6,765"
9601,2025.02.08,18,Amazon,"36,757"
9602,2025.02.08,18,TSMintel,"1,862"
9603,2025.02.08,18,Google,"7,514"
9604,2025.02.08,18,Broadcom,1
9605,2025.02.08,18,Meta,"189,759"
9606,2025.02.08,18,SaudiAramco,"82,336"
9607,2025.02.08,19,intel,"4,772"
9608,2025.02.08,19,tesla,163
9609,2025.02.08,19,samsung,"1,397"
9610,2025.02.08,19,apple,0
9611,2025.02.08,19,Microsoft,"3,186"
9612,2025.02.08,19,Amazon,322
9613,2025.02.08,19,TSMintel,"98,513"
9614,2025.02.08,19,Google,"6,735"
9615,2025.02.08,19,Broadcom,8
9616,2025.02.08,19,Meta,"151,012"
9617,2025.02.08,19,SaudiAramco,"85,469"
9618,2025.02.08,20,intel,"4,916"
9619,2025.02.08,20,tesla,19
9620,2025.02.08,20,samsung,"1,670"
9621,2025.02.08,20,Microsoft,"5,727"
9622,2025.02.08,20,Amazon,"10,841"
9623,2025.02.08,20,TSMintel,"6,800"
9624,2025.02.08,20,Google,"6,509"
9625,2025.02.08,20,Broadcom,0
9626,2025.02.08,20,Meta,"151,549"
9627,2025.02.08,20,SaudiAramco,"65,991"
9628,2025.02.08,21,intel,"2,899"
9629,2025.02.08,21,tesla,279
9630,2025.02.08,21,samsung,"1,402"
9631,2025.02.08,21,Microsoft,"3,941"
9632,2025.02.08,21,Amazon,1
9633,2025.02.08,21,TSMintel,588
9634,2025.02.08,21,Google,"6,375"
9635,2025.02.08,21,Broadcom,0
9636,2025.02.08,21,Meta,"87,539"
9637,2025.02.08,21,SaudiAramco,"29,359"
9638,2025.02.08,22,intel,"2,482"
9639,2025.02.08,22,tesla,14
9640,2025.02.08,22,samsung,761
9641,2025.02.08,22,Microsoft,"1,308"
9642,2025.02.08,22,Amazon,17
9643,2025.02.08,22,TSMintel,506
9644,2025.02.08,22,Google,"5,856"
9645,2025.02.08,22,Broadcom,0
9646,2025.02.08,22,Meta,"60,858"
9647,2025.02.08,22,SaudiAramco,"31,108"
9648,2025.02.08,23,intel,"2,165"
9649,2025.02.08,23,tesla,28
9650,2025.02.08,23,samsung,604
9651,2025.02.08,23,apple,0
9652,2025.02.08,23,Microsoft,592
9653,2025.02.08,23,Amazon,0
9654,2025.02.08,23,TSMintel,372
9655,2025.02.08,23,Google,"4,443"
9656,2025.02.08,23,Broadcom,0
9657,2025.02.08,23,Meta,"49,517"
9658,2025.02.08,23,SaudiAramco,"15,124"
9659,2025.02.09,00,intel,"1,787"
9660,2025.02.09,00,tesla,6
9661,2025.02.09,00,samsung,498
9662,2025.02.09,00,Microsoft,458
9663,2025.02.09,00,Amazon,1
9664,2025.02.09,00,TSMintel,361
9665,2025.02.09,00,Google,"3,320"
9666,2025.02.09,00,Broadcom,0
9667,2025.02.09,00,Meta,"31,348"
9668,2025.02.09,00,SaudiAramco,"9,199"
9669,2025.02.09,01,intel,"1,165"
9670,2025.02.09,01,tesla,4
9671,2025.02.09,01,samsung,373
9672,2025.02.09,01,Microsoft,449
9673,2025.02.09,01,Amazon,0
9674,2025.02.09,01,TSMintel,313
9675,2025.02.09,01,Google,"2,516"
9676,2025.02.09,01,Broadcom,0
9677,2025.02.09,01,Meta,"20,608"
9678,2025.02.09,01,SaudiAramco,"7,390"
9679,2025.02.09,02,intel,890
9680,2025.02.09,02,tesla,9
9681,2025.02.09,02,samsung,271
9682,2025.02.09,02,Microsoft,369
9683,2025.02.09,02,Amazon,13
9684,2025.02.09,02,TSMintel,165
9685,2025.02.09,02,Google,"1,840"
9686,2025.02.09,02,Broadcom,0
9687,2025.02.09,02,Meta,"16,941"
9688,2025.02.09,02,SaudiAramco,"5,844"
9689,2025.02.09,03,intel,786
9690,2025.02.09,03,tesla,21
9691,2025.02.09,03,samsung,212
9692,2025.02.09,03,Microsoft,200
9693,2025.02.09,03,Amazon,8
9694,2025.02.09,03,TSMintel,151
9695,2025.02.09,03,Google,"1,141"
9696,2025.02.09,03,Broadcom,0
9697,2025.02.09,03,Meta,"14,603"
9698,2025.02.09,03,SaudiAramco,"5,173"
9699,2025.02.09,04,intel,538
9700,2025.02.09,04,tesla,2
9701,2025.02.09,04,samsung,196
9702,2025.02.09,04,Microsoft,181
9703,2025.02.09,04,Amazon,21
9704,2025.02.09,04,TSMintel,118
9705,2025.02.09,04,Google,973
9706,2025.02.09,04,Broadcom,0
9707,2025.02.09,04,Meta,"13,488"
9708,2025.02.09,04,SaudiAramco,"3,876"
9709,2025.02.09,05,intel,452
9710,2025.02.09,05,tesla,6
9711,2025.02.09,05,samsung,124
9712,2025.02.09,05,Microsoft,231
9713,2025.02.09,05,Amazon,9
9714,2025.02.09,05,TSMintel,114
9715,2025.02.09,05,Google,"1,036"
9716,2025.02.09,05,Broadcom,0
9717,2025.02.09,05,Meta,"13,294"
9718,2025.02.09,05,SaudiAramco,"3,820"
9719,2025.02.09,06,intel,568
9720,2025.02.09,06,tesla,273
9721,2025.02.09,06,samsung,384
9722,2025.02.09,06,Microsoft,576
9723,2025.02.09,06,Amazon,23
9724,2025.02.09,06,TSMintel,96
9725,2025.02.09,06,Google,"1,494"
9726,2025.02.09,06,Broadcom,0
9727,2025.02.09,06,Meta,"31,202"
9728,2025.02.09,06,SaudiAramco,"7,493"
9729,2025.02.09,07,intel,"1,037"
9730,2025.02.09,07,tesla,261
9731,2025.02.09,07,samsung,412
9732,2025.02.09,07,Microsoft,"1,257"
9733,2025.02.09,07,Amazon,580
9734,2025.02.09,07,TSMintel,401
9735,2025.02.09,07,Google,"2,270"
9736,2025.02.09,07,Broadcom,0
9737,2025.02.09,07,Meta,"96,625"
9738,2025.02.09,07,SaudiAramco,"15,218"
9739,2025.02.09,08,intel,"26,125"
9740,2025.02.09,08,tesla,227
9741,2025.02.09,08,samsung,"1,638"
9742,2025.02.09,08,apple,28
9743,2025.02.09,08,Microsoft,"8,573"
9744,2025.02.09,08,Amazon,123
9745,2025.02.09,08,TSMintel,"1,269"
9746,2025.02.09,08,Google,"4,039"
9747,2025.02.09,08,Broadcom,0
9748,2025.02.09,08,Meta,"238,491"
9749,2025.02.09,08,SaudiAramco,"26,804"
9750,2025.02.09,09,intel,"11,811"
9751,2025.02.09,09,tesla,191
9752,2025.02.09,09,samsung,"35,882"
9753,2025.02.09,09,Microsoft,"5,299"
9754,2025.02.09,09,Amazon,"3,864"
9755,2025.02.09,09,TSMintel,"2,293"
9756,2025.02.09,09,Google,"13,647"
9757,2025.02.09,09,Broadcom,0
9758,2025.02.09,09,Meta,"416,962"
9759,2025.02.09,09,SaudiAramco,"53,718"
9760,2025.02.09,10,intel,"62,452"
9761,2025.02.09,10,tesla,111
9762,2025.02.09,10,samsung,"41,890"
9763,2025.02.09,10,Microsoft,"20,279"
9764,2025.02.09,10,Amazon,"13,631"
9765,2025.02.09,10,TSMintel,"28,233"
9766,2025.02.09,10,Google,"18,588"
9767,2025.02.09,10,Broadcom,9
9768,2025.02.09,10,Meta,"958,393"
9769,2025.02.09,10,SaudiAramco,"115,744"
9770,2025.02.09,11,intel,"81,193"
9771,2025.02.09,11,tesla,98
9772,2025.02.09,11,samsung,"13,381"
9773,2025.02.09,11,Microsoft,"14,239"
9774,2025.02.09,11,Amazon,"1,405"
9775,2025.02.09,11,TSMintel,"3,892"
9776,2025.02.09,11,Google,"15,926"
9777,2025.02.09,11,Broadcom,7
9778,2025.02.09,11,Meta,"809,349"
9779,2025.02.09,11,SaudiAramco,"212,605"
9780,2025.02.09,12,intel,"59,458"
9781,2025.02.09,12,tesla,87
9782,2025.02.09,12,samsung,"2,287"
9783,2025.02.09,12,Microsoft,"12,711"
9784,2025.02.09,12,Amazon,"4,867"
9785,2025.02.09,12,TSMintel,"10,460"
9786,2025.02.09,12,Google,"8,625"
9787,2025.02.09,12,Broadcom,2
9788,2025.02.09,12,Meta,"603,254"
9789,2025.02.09,12,SaudiAramco,"277,063"
9790,2025.02.09,13,intel,"121,125"
9791,2025.02.09,13,tesla,130
9792,2025.02.09,13,samsung,"2,271"
9793,2025.02.09,13,Microsoft,"13,006"
9794,2025.02.09,13,Amazon,"67,727"
9795,2025.02.09,13,TSMintel,"17,587"
9796,2025.02.09,13,Google,"8,248"
9797,2025.02.09,13,Broadcom,"2,366"
9798,2025.02.09,13,Meta,"239,748"
9799,2025.02.09,13,SaudiAramco,"131,860"
9800,2025.02.09,14,intel,"110,533"
9801,2025.02.09,14,tesla,238
9802,2025.02.09,14,samsung,"15,518"
9803,2025.02.09,14,Microsoft,"7,355"
9804,2025.02.09,14,Amazon,"82,823"
9805,2025.02.09,14,TSMintel,"46,467"
9806,2025.02.09,14,Google,"8,403"
9807,2025.02.09,14,Broadcom,"69,630"
9808,2025.02.09,14,Meta,"221,668"
9809,2025.02.09,14,SaudiAramco,"59,559"
9810,2025.02.09,15,intel,"17,947"
9811,2025.02.09,15,tesla,319
9812,2025.02.09,15,samsung,"1,509"
9813,2025.02.09,15,Microsoft,"16,720"
9814,2025.02.09,15,Amazon,"63,962"
9815,2025.02.09,15,TSMintel,"3,010"
9816,2025.02.09,15,Google,"9,790"
9817,2025.02.09,15,Broadcom,"24,873"
9818,2025.02.09,15,Meta,"251,421"
9819,2025.02.09,15,SaudiAramco,"47,467"
9820,2025.02.09,16,intel,"23,961"
9821,2025.02.09,16,tesla,108
9822,2025.02.09,16,samsung,"2,571"
9823,2025.02.09,16,Microsoft,"7,347"
9824,2025.02.09,16,Amazon,"6,389"
9825,2025.02.09,16,TSMintel,"1,379"
9826,2025.02.09,16,Google,"8,661"
9827,2025.02.09,16,Broadcom,0
9828,2025.02.09,16,Meta,"282,550"
9829,2025.02.09,16,SaudiAramco,"87,147"
9830,2025.02.09,17,intel,"7,424"
9831,2025.02.09,17,tesla,131
9832,2025.02.09,17,samsung,"16,278"
9833,2025.02.09,17,Microsoft,"5,874"
9834,2025.02.09,17,Amazon,257
9835,2025.02.09,17,TSMintel,"3,601"
9836,2025.02.09,17,Google,"10,462"
9837,2025.02.09,17,Broadcom,"3,654"
9838,2025.02.09,17,Meta,"198,995"
9839,2025.02.09,17,SaudiAramco,"41,691"
9840,2025.02.09,18,intel,"8,193"
9841,2025.02.09,18,tesla,154
9842,2025.02.09,18,samsung,"1,513"
9843,2025.02.09,18,Microsoft,"6,246"
9844,2025.02.09,18,Amazon,"4,556"
9845,2025.02.09,18,TSMintel,"1,317"
9846,2025.02.09,18,Google,"9,339"
9847,2025.02.09,18,Broadcom,94
9848,2025.02.09,18,Meta,"190,165"
9849,2025.02.09,18,SaudiAramco,"62,657"
9850,2025.02.09,19,intel,"8,427"
9851,2025.02.09,19,tesla,304
9852,2025.02.09,19,samsung,"1,441"
9853,2025.02.09,19,apple,0
9854,2025.02.09,19,Microsoft,"3,695"
9855,2025.02.09,19,Amazon,"17,625"
9856,2025.02.09,19,TSMintel,513
9857,2025.02.09,19,Google,"6,139"
9858,2025.02.09,19,Broadcom,0
9859,2025.02.09,19,Meta,"199,321"
9860,2025.02.09,19,SaudiAramco,"72,336"
9861,2025.02.09,20,intel,"4,924"
9862,2025.02.09,20,tesla,35
9863,2025.02.09,20,samsung,"1,790"
9864,2025.02.09,20,apple,0
9865,2025.02.09,20,Microsoft,"3,397"
9866,2025.02.09,20,Amazon,"7,502"
9867,2025.02.09,20,TSMintel,612
9868,2025.02.09,20,Google,"6,233"
9869,2025.02.09,20,Broadcom,0
9870,2025.02.09,20,Meta,"219,230"
9871,2025.02.09,20,SaudiAramco,"58,352"
9872,2025.02.09,21,intel,"3,280"
9873,2025.02.09,21,tesla,275
9874,2025.02.09,21,samsung,"1,211"
9875,2025.02.09,21,Microsoft,"1,193"
9876,2025.02.09,21,Amazon,5
9877,2025.02.09,21,TSMintel,520
9878,2025.02.09,21,Google,"6,708"
9879,2025.02.09,21,Broadcom,0
9880,2025.02.09,21,Meta,"82,506"
9881,2025.02.09,21,SaudiAramco,"14,871"
9882,2025.02.09,22,intel,"2,475"
9883,2025.02.09,22,tesla,18
9884,2025.02.09,22,samsung,742
9885,2025.02.09,22,Microsoft,"1,155"
9886,2025.02.09,22,Amazon,18
9887,2025.02.09,22,TSMintel,522
9888,2025.02.09,22,Google,"5,636"
9889,2025.02.09,22,Broadcom,0
9890,2025.02.09,22,Meta,"59,949"
9891,2025.02.09,22,SaudiAramco,"12,450"
9892,2025.02.09,23,intel,"1,799"
9893,2025.02.09,23,tesla,14
9894,2025.02.09,23,samsung,586
9895,2025.02.09,23,Microsoft,626
9896,2025.02.09,23,Amazon,1
9897,2025.02.09,23,TSMintel,406
9898,2025.02.09,23,Google,"3,808"
9899,2025.02.09,23,Broadcom,0
9900,2025.02.09,23,Meta,"45,264"
9901,2025.02.09,23,SaudiAramco,"9,259"
9902,2025.02.10,00,intel,"1,531"
9903,2025.02.10,00,tesla,32
9904,2025.02.10,00,samsung,584
9905,2025.02.10,00,Microsoft,716
9906,2025.02.10,00,Amazon,14
9907,2025.02.10,00,TSMintel,405
9908,2025.02.10,00,Google,"3,180"
9909,2025.02.10,00,Broadcom,0
9910,2025.02.10,00,Meta,"33,548"
9911,2025.02.10,00,SaudiAramco,"8,541"
9912,2025.02.10,01,intel,980
9913,2025.02.10,01,tesla,28
9914,2025.02.10,01,samsung,342
9915,2025.02.10,01,Microsoft,419
9916,2025.02.10,01,Amazon,9
9917,2025.02.10,01,TSMintel,411
9918,2025.02.10,01,Google,"2,121"
9919,2025.02.10,01,Broadcom,0
9920,2025.02.10,01,Meta,"19,812"
9921,2025.02.10,01,SaudiAramco,"6,567"
9922,2025.02.10,02,intel,578
9923,2025.02.10,02,tesla,27
9924,2025.02.10,02,samsung,220
9925,2025.02.10,02,Microsoft,252
9926,2025.02.10,02,Amazon,13
9927,2025.02.10,02,TSMintel,236
9928,2025.02.10,02,Google,"1,517"
9929,2025.02.10,02,Broadcom,0
9930,2025.02.10,02,Meta,"15,858"
9931,2025.02.10,02,SaudiAramco,"4,305"
9932,2025.02.10,03,intel,654
9933,2025.02.10,03,tesla,17
9934,2025.02.10,03,samsung,160
9935,2025.02.10,03,Microsoft,283
9936,2025.02.10,03,Amazon,6
9937,2025.02.10,03,TSMintel,149
9938,2025.02.10,03,Google,"1,142"
9939,2025.02.10,03,Broadcom,0
9940,2025.02.10,03,Meta,"13,449"
9941,2025.02.10,03,SaudiAramco,"3,766"
9942,2025.02.10,04,intel,458
9943,2025.02.10,04,tesla,6
9944,2025.02.10,04,samsung,147
9945,2025.02.10,04,Microsoft,605
9946,2025.02.10,04,Amazon,13
9947,2025.02.10,04,TSMintel,112
9948,2025.02.10,04,Google,"3,376"
9949,2025.02.10,04,Broadcom,0
9950,2025.02.10,04,Meta,"15,213"
9951,2025.02.10,04,SaudiAramco,"3,112"
9952,2025.02.10,05,intel,642
9953,2025.02.10,05,tesla,20
9954,2025.02.10,05,samsung,286
9955,2025.02.10,05,Microsoft,358
9956,2025.02.10,05,Amazon,9
9957,2025.02.10,05,TSMintel,91
9958,2025.02.10,05,Google,"1,148"
9959,2025.02.10,05,Broadcom,0
9960,2025.02.10,05,Meta,"16,564"
9961,2025.02.10,05,SaudiAramco,"3,454"
9962,2025.02.10,06,intel,962
9963,2025.02.10,06,tesla,430
9964,2025.02.10,06,samsung,516
9965,2025.02.10,06,Microsoft,"1,296"
9966,2025.02.10,06,Amazon,69
9967,2025.02.10,06,TSMintel,455
9968,2025.02.10,06,Google,"4,706"
9969,2025.02.10,06,Broadcom,0
9970,2025.02.10,06,Meta,"29,214"
9971,2025.02.10,06,SaudiAramco,"10,406"
9972,2025.02.10,07,intel,"2,614"
9973,2025.02.10,07,tesla,142
9974,2025.02.10,07,samsung,"1,023"
9975,2025.02.10,07,Microsoft,"2,910"
9976,2025.02.10,07,Amazon,214
9977,2025.02.10,07,TSMintel,745
9978,2025.02.10,07,Google,"7,305"
9979,2025.02.10,07,Broadcom,0
9980,2025.02.10,07,Meta,"165,029"
9981,2025.02.10,07,SaudiAramco,"42,619"
9982,2025.02.10,08,intel,"19,084"
9983,2025.02.10,08,tesla,71
9984,2025.02.10,08,samsung,"3,857"
9985,2025.02.10,08,apple,28
9986,2025.02.10,08,Microsoft,"25,094"
9987,2025.02.10,08,Amazon,"32,831"
9988,2025.02.10,08,TSMintel,"6,029"
9989,2025.02.10,08,Google,"34,752"
9990,2025.02.10,08,Broadcom,2
9991,2025.02.10,08,Meta,"515,927"
9992,2025.02.10,08,SaudiAramco,"127,716"
9993,2025.02.10,09,intel,"76,953"
9994,2025.02.10,09,tesla,256
9995,2025.02.10,09,samsung,"41,516"
9996,2025.02.10,09,Microsoft,"63,620"
9997,2025.02.10,09,Amazon,"59,986"
9998,2025.02.10,09,TSMintel,"13,591"
9999,2025.02.10,09,Google,"71,100"
10000,2025.02.10,09,Broadcom,6
10001,2025.02.10,09,Meta,"1,691,265"
10002,2025.02.10,09,SaudiAramco,"520,723"
10003,2025.02.10,10,intel,"119,439"
10004,2025.02.10,10,tesla,339
10005,2025.02.10,10,samsung,"60,294"
10006,2025.02.10,10,Microsoft,"75,468"
10007,2025.02.10,10,Amazon,"67,900"
10008,2025.02.10,10,TSMintel,"63,384"
10009,2025.02.10,10,Google,"123,364"
10010,2025.02.10,10,Broadcom,"52,850"
10011,2025.02.10,10,Meta,"2,651,355"
10012,2025.02.10,10,SaudiAramco,"755,239"
10013,2025.02.10,11,intel,"41,571"
10014,2025.02.10,11,tesla,522
10015,2025.02.10,11,samsung,"32,876"
10016,2025.02.10,11,Microsoft,"60,506"
10017,2025.02.10,11,Amazon,"54,878"
10018,2025.02.10,11,TSMintel,"24,462"
10019,2025.02.10,11,Google,"69,344"
10020,2025.02.10,11,Broadcom,"26,358"
10021,2025.02.10,11,Meta,"1,954,000"
10022,2025.02.10,11,SaudiAramco,"545,227"
